"","X","transect","start_x","start_y","direction","specifiedInclProb","AdjustedInclProb","cluster","x","y","long","lat"
"1",1,1,351320.00012302,6286135.00001984,196.363636363636,0.000200843204156771,0.000200843204156771,"NPZ1",115.398801544633,-33.5530143319162,"115 23.9280926779805","-33 33.1808599149721"
"2",2,1,351320.00012302,6286135.00001984,196.363636363636,0.000200843204156771,0.000200843204156771,"NPZ1",115.398768279848,-33.553104035902,"115 23.9260967908796","-33 33.1862421541201"
"3",3,1,351320.00012302,6286135.00001984,196.363636363636,0.000200843204156771,0.000200843204156771,"NPZ1",115.39873501499,-33.5531937398755,"115 23.9241008993995","-33 33.1916243925303"
"4",4,1,351320.00012302,6286135.00001984,196.363636363636,0.000200843204156771,0.000200843204156771,"NPZ1",115.39870175006,-33.5532834438368,"115 23.9221050036004","-33 33.1970066302078"
"5",5,1,351320.00012302,6286135.00001984,196.363636363636,0.000200843204156771,0.000200843204156771,"NPZ1",115.398668485058,-33.5533731477859,"115 23.9201091034794","-33 33.2023888671538"
"6",6,1,351320.00012302,6286135.00001984,196.363636363636,0.000200843204156771,0.000200843204156771,"NPZ1",115.398635219983,-33.5534628517227,"115 23.9181131989802","-33 33.207771103362"
"7",7,1,351320.00012302,6286135.00001984,196.363636363636,0.000200843204156771,0.000200843204156771,"NPZ1",115.398601954836,-33.5535525556474,"115 23.91611729016","-33 33.2131533388439"
"8",8,1,351320.00012302,6286135.00001984,196.363636363636,0.000200843204156771,0.000200843204156771,"NPZ1",115.398568689617,-33.5536422595597,"115 23.9141213770199","-33 33.2185355735821"
"9",9,1,351320.00012302,6286135.00001984,196.363636363636,0.000200843204156771,0.000200843204156771,"NPZ1",115.398535424326,-33.5537319634599,"115 23.9121254595598","-33 33.2239178075943"
"10",10,1,351320.00012302,6286135.00001984,196.363636363636,0.000200843204156771,0.000200843204156771,"NPZ1",115.398502158962,-33.5538216673478,"115 23.9101295377205","-33 33.2293000408679"
"11",11,1,351320.00012302,6286135.00001984,196.363636363636,0.000200843204156771,0.000200843204156771,"NPZ1",115.398468893526,-33.5539113712236,"115 23.9081336115603","-33 33.2346822734158"
"12",12,1,351320.00012302,6286135.00001984,196.363636363636,0.000200843204156771,0.000200843204156771,"NPZ1",115.398435628017,-33.554001075087,"115 23.90613768102","-33 33.2400645052202"
"13",13,1,351320.00012302,6286135.00001984,196.363636363636,0.000200843204156771,0.000200843204156771,"NPZ1",115.398402362436,-33.5540907789383,"115 23.9041417461597","-33 33.2454467362981"
"14",14,1,351320.00012302,6286135.00001984,196.363636363636,0.000200843204156771,0.000200843204156771,"NPZ1",115.398369096783,-33.5541804827773,"115 23.9021458069804","-33 33.2508289666378"
"15",15,1,351320.00012302,6286135.00001984,196.363636363636,0.000200843204156771,0.000200843204156771,"NPZ1",115.398335831057,-33.5542701866041,"115 23.9001498634199","-33 33.256211196246"
"16",16,1,351320.00012302,6286135.00001984,196.363636363636,0.000200843204156771,0.000200843204156771,"NPZ1",115.398302565259,-33.5543598904187,"115 23.8981539155405","-33 33.2615934251221"
"17",17,1,351320.00012302,6286135.00001984,196.363636363636,0.000200843204156771,0.000200843204156771,"NPZ1",115.398269299389,-33.5544495942211,"115 23.8961579633401","-33 33.2669756532659"
"18",18,1,351320.00012302,6286135.00001984,196.363636363636,0.000200843204156771,0.000200843204156771,"NPZ1",115.398236033447,-33.5545392980112,"115 23.8941620068207","-33 33.2723578806719"
"19",19,1,351320.00012302,6286135.00001984,196.363636363636,0.000200843204156771,0.000200843204156771,"NPZ1",115.398202767432,-33.5546290017891,"115 23.8921660459203","-33 33.2777401073462"
"20",20,1,351320.00012302,6286135.00001984,196.363636363636,0.000200843204156771,0.000200843204156771,"NPZ1",115.398169501345,-33.5547187055548,"115 23.8901700806998","-33 33.2831223332879"
"21",21,1,351320.00012302,6286135.00001984,196.363636363636,0.000200843204156771,0.000200843204156771,"NPZ1",115.398136235185,-33.5548084093083,"115 23.8881741111002","-33 33.288504558498"
"22",22,1,351320.00012302,6286135.00001984,196.363636363636,0.000200843204156771,0.000200843204156771,"NPZ1",115.398102968953,-33.5548981130494,"115 23.8861781371796","-33 33.2938867829638"
"23",23,1,351320.00012302,6286135.00001984,196.363636363636,0.000200843204156771,0.000200843204156771,"NPZ1",115.398069702649,-33.5549878167785,"115 23.88418215894","-33 33.29926900671"
"24",24,1,351320.00012302,6286135.00001984,196.363636363636,0.000200843204156771,0.000200843204156771,"NPZ1",115.398036436272,-33.5550775204952,"115 23.8821861763194","-33 33.3046512297122"
"25",25,1,351320.00012302,6286135.00001984,196.363636363636,0.000200843204156771,0.000200843204156771,"NPZ1",115.398003169823,-33.5551672241998,"115 23.8801901893797","-33 33.3100334519879"
"26",26,2,350670.00012302,6284835.00001984,98.1818181818182,0.000200843204156771,0.000200843204156771,"NPZ2",115.389855988476,-33.5655430906424,"115 23.3913593085599","-33 33.9325854385439"
"27",27,2,350670.00012302,6284835.00001984,98.1818181818182,0.000200843204156771,0.000200843204156771,"NPZ2",115.389966784064,-33.5655579010632,"115 23.3980070438401","-33 33.933474063792"
"28",28,2,350670.00012302,6284835.00001984,98.1818181818182,0.000200843204156771,0.000200843204156771,"NPZ2",115.390077579693,-33.565572711386,"115 23.4046547815795","-33 33.9343626831598"
"29",29,2,350670.00012302,6284835.00001984,98.1818181818182,0.000200843204156771,0.000200843204156771,"NPZ2",115.390188375365,-33.5655875216105,"115 23.4113025218995","-33 33.9352512966303"
"30",30,2,350670.00012302,6284835.00001984,98.1818181818182,0.000200843204156771,0.000200843204156771,"NPZ2",115.390299171078,-33.5656023317369,"115 23.4179502646798","-33 33.9361399042139"
"31",31,2,350670.00012302,6284835.00001984,98.1818181818182,0.000200843204156771,0.000200843204156771,"NPZ2",115.390409966834,-33.5656171417652,"115 23.4245980100396","-33 33.9370285059122"
"32",32,2,350670.00012302,6284835.00001984,98.1818181818182,0.000200843204156771,0.000200843204156771,"NPZ2",115.390520762631,-33.5656319516954,"115 23.4312457578596","-33 33.937917101724"
"33",33,2,350670.00012302,6284835.00001984,98.1818181818182,0.000200843204156771,0.000200843204156771,"NPZ2",115.39063155847,-33.5656467615275,"115 23.4378935082001","-33 33.9388056916502"
"34",34,2,350670.00012302,6284835.00001984,98.1818181818182,0.000200843204156771,0.000200843204156771,"NPZ2",115.390742354352,-33.5656615712613,"115 23.4445412611201","-33 33.9396942756781"
"35",35,2,350670.00012302,6284835.00001984,98.1818181818182,0.000200843204156771,0.000200843204156771,"NPZ2",115.390853150275,-33.5656763808971,"115 23.4511890165003","-33 33.9405828538261"
"36",36,2,350670.00012302,6284835.00001984,98.1818181818182,0.000200843204156771,0.000200843204156771,"NPZ2",115.39096394624,-33.5656911904347,"115 23.4578367744","-33 33.941471426082"
"37",37,2,350670.00012302,6284835.00001984,98.1818181818182,0.000200843204156771,0.000200843204156771,"NPZ2",115.391074742247,-33.5657059998742,"115 23.4644845348201","-33 33.9423599924519"
"38",38,2,350670.00012302,6284835.00001984,98.1818181818182,0.000200843204156771,0.000200843204156771,"NPZ2",115.391185538296,-33.5657208092156,"115 23.4711322977596","-33 33.943248552936"
"39",39,2,350670.00012302,6284835.00001984,98.1818181818182,0.000200843204156771,0.000200843204156771,"NPZ2",115.391296334387,-33.5657356184588,"115 23.4777800632194","-33 33.944137107528"
"40",40,2,350670.00012302,6284835.00001984,98.1818181818182,0.000200843204156771,0.000200843204156771,"NPZ2",115.39140713052,-33.5657504276039,"115 23.4844278311997","-33 33.9450256562341"
"41",41,2,350670.00012302,6284835.00001984,98.1818181818182,0.000200843204156771,0.000200843204156771,"NPZ2",115.391517926694,-33.5657652366508,"115 23.4910756016393","-33 33.9459141990478"
"42",42,2,350670.00012302,6284835.00001984,98.1818181818182,0.000200843204156771,0.000200843204156771,"NPZ2",115.391628722911,-33.5657800455997,"115 23.4977233746594","-33 33.9468027359821"
"43",43,2,350670.00012302,6284835.00001984,98.1818181818182,0.000200843204156771,0.000200843204156771,"NPZ2",115.39173951917,-33.5657948544504,"115 23.5043711501998","-33 33.9476912670242"
"44",44,2,350670.00012302,6284835.00001984,98.1818181818182,0.000200843204156771,0.000200843204156771,"NPZ2",115.39185031547,-33.5658096632029,"115 23.5110189281996","-33 33.9485797921739"
"45",45,2,350670.00012302,6284835.00001984,98.1818181818182,0.000200843204156771,0.000200843204156771,"NPZ2",115.391961111813,-33.5658244718573,"115 23.5176667087799","-33 33.9494683114378"
"46",46,2,350670.00012302,6284835.00001984,98.1818181818182,0.000200843204156771,0.000200843204156771,"NPZ2",115.392071908197,-33.5658392804136,"115 23.5243144918194","-33 33.9503568248159"
"47",47,2,350670.00012302,6284835.00001984,98.1818181818182,0.000200843204156771,0.000200843204156771,"NPZ2",115.392182704624,-33.5658540888717,"115 23.5309622774405","-33 33.9512453323022"
"48",48,2,350670.00012302,6284835.00001984,98.1818181818182,0.000200843204156771,0.000200843204156771,"NPZ2",115.392293501092,-33.5658688972318,"115 23.5376100655199","-33 33.952133833908"
"49",49,2,350670.00012302,6284835.00001984,98.1818181818182,0.000200843204156771,0.000200843204156771,"NPZ2",115.392404297602,-33.5658837054936,"115 23.5442578561197","-33 33.9530223296157"
"50",50,2,350670.00012302,6284835.00001984,98.1818181818182,0.000200843204156771,0.000200843204156771,"NPZ2",115.392515094155,-33.5658985136573,"115 23.5509056493","-33 33.9539108194382"
"51",51,3,349420.00012302,6286785.00001984,261.818181818182,0.000200843204156771,0.000200843204156771,"NPZ3",115.379387240286,-33.5478210394098,"115 22.7632344171599","-33 32.8692623645877"
"52",52,3,349420.00012302,6286785.00001984,261.818181818182,0.000200843204156771,0.000200843204156771,"NPZ3",115.379275970243,-33.5478329515629,"115 22.7565582145801","-33 32.8699770937742"
"53",53,3,349420.00012302,6286785.00001984,261.818181818182,0.000200843204156771,0.000200843204156771,"NPZ3",115.379164700174,-33.5478448636152,"115 22.7498820104403","-33 32.8706918169119"
"54",54,3,349420.00012302,6286785.00001984,261.818181818182,0.000200843204156771,0.000200843204156771,"NPZ3",115.379053430079,-33.5478567755663,"115 22.7432058047397","-33 32.8714065339783"
"55",55,3,349420.00012302,6286785.00001984,261.818181818182,0.000200843204156771,0.000200843204156771,"NPZ3",115.378942159957,-33.5478686874165,"115 22.7365295974208","-33 32.8721212449903"
"56",56,3,349420.00012302,6286785.00001984,261.818181818182,0.000200843204156771,0.000200843204156771,"NPZ3",115.378830889809,-33.5478805991657,"115 22.72985338854","-33 32.872835949942"
"57",57,3,349420.00012302,6286785.00001984,261.818181818182,0.000200843204156771,0.000200843204156771,"NPZ3",115.378719619635,-33.5478925108139,"115 22.7231771781003","-33 32.8735506488343"
"58",58,3,349420.00012302,6286785.00001984,261.818181818182,0.000200843204156771,0.000200843204156771,"NPZ3",115.378608349434,-33.5479044223612,"115 22.7165009660404","-33 32.874265341672"
"59",59,3,349420.00012302,6286785.00001984,261.818181818182,0.000200843204156771,0.000200843204156771,"NPZ3",115.378497079207,-33.5479163338074,"115 22.7098247524196","-33 32.8749800284439"
"60",60,3,349420.00012302,6286785.00001984,261.818181818182,0.000200843204156771,0.000200843204156771,"NPZ3",115.378385808954,-33.5479282451527,"115 22.7031485372398","-33 32.8756947091618"
"61",61,3,349420.00012302,6286785.00001984,261.818181818182,0.000200843204156771,0.000200843204156771,"NPZ3",115.378274538674,-33.5479401563969,"115 22.6964723204408","-33 32.876409383814"
"62",62,3,349420.00012302,6286785.00001984,261.818181818182,0.000200843204156771,0.000200843204156771,"NPZ3",115.378163268368,-33.5479520675402,"115 22.6897961020799","-33 32.8771240524121"
"63",63,3,349420.00012302,6286785.00001984,261.818181818182,0.000200843204156771,0.000200843204156771,"NPZ3",115.378051998035,-33.5479639785826,"115 22.6831198821","-33 32.8778387149561"
"64",64,3,349420.00012302,6286785.00001984,261.818181818182,0.000200843204156771,0.000200843204156771,"NPZ3",115.377940727677,-33.5479758895239,"115 22.6764436606201","-33 32.8785533714339"
"65",65,3,349420.00012302,6286785.00001984,261.818181818182,0.000200843204156771,0.000200843204156771,"NPZ3",115.377829457291,-33.5479878003642,"115 22.6697674374601","-33 32.8792680218518"
"66",66,3,349420.00012302,6286785.00001984,261.818181818182,0.000200843204156771,0.000200843204156771,"NPZ3",115.37771818688,-33.5479997111036,"115 22.6630912128002","-33 32.879982666216"
"67",67,3,349420.00012302,6286785.00001984,261.818181818182,0.000200843204156771,0.000200843204156771,"NPZ3",115.377606916442,-33.5480116217419,"115 22.6564149865202","-33 32.8806973045139"
"68",68,3,349420.00012302,6286785.00001984,261.818181818182,0.000200843204156771,0.000200843204156771,"NPZ3",115.377495645978,-33.5480235322794,"115 22.6497387586802","-33 32.8814119367642"
"69",69,3,349420.00012302,6286785.00001984,261.818181818182,0.000200843204156771,0.000200843204156771,"NPZ3",115.377384375487,-33.5480354427157,"115 22.6430625292201","-33 32.882126562942"
"70",70,3,349420.00012302,6286785.00001984,261.818181818182,0.000200843204156771,0.000200843204156771,"NPZ3",115.37727310497,-33.5480473530511,"115 22.6363862982","-33 32.8828411830662"
"71",71,3,349420.00012302,6286785.00001984,261.818181818182,0.000200843204156771,0.000200843204156771,"NPZ3",115.377161834427,-33.5480592632856,"115 22.62971006562","-33 32.8835557971361"
"72",72,3,349420.00012302,6286785.00001984,261.818181818182,0.000200843204156771,0.000200843204156771,"NPZ3",115.377050563857,-33.548071173419,"115 22.6230338314199","-33 32.8842704051397"
"73",73,3,349420.00012302,6286785.00001984,261.818181818182,0.000200843204156771,0.000200843204156771,"NPZ3",115.376939293261,-33.5480830834515,"115 22.6163575956598","-33 32.88498500709"
"74",74,3,349420.00012302,6286785.00001984,261.818181818182,0.000200843204156771,0.000200843204156771,"NPZ3",115.376828022639,-33.548094993383,"115 22.6096813583397","-33 32.8856996029802"
"75",75,3,349420.00012302,6286785.00001984,261.818181818182,0.000200843204156771,0.000200843204156771,"NPZ3",115.37671675199,-33.5481069032134,"115 22.6030051194005","-33 32.8864141928042"
"76",76,4,350370.00012302,6287385.00001984,32.7272727272727,0.000200843204156771,0.000200843204156771,"NPZ4",115.387636428782,-33.5436266022959,"115 23.2581857269203","-33 32.6175961377541"
"77",77,4,350370.00012302,6287385.00001984,32.7272727272727,0.000200843204156771,0.000200843204156771,"NPZ4",115.387698533021,-33.5435483842641,"115 23.2619119812599","-33 32.612903055846"
"78",78,4,350370.00012302,6287385.00001984,32.7272727272727,0.000200843204156771,0.000200843204156771,"NPZ4",115.387760637147,-33.5434701661968,"115 23.2656382288202","-33 32.6082099718078"
"79",79,4,350370.00012302,6287385.00001984,32.7272727272727,0.000200843204156771,0.000200843204156771,"NPZ4",115.387822741159,-33.5433919480941,"115 23.2693644695401","-33 32.6035168856458"
"80",80,4,350370.00012302,6287385.00001984,32.7272727272727,0.000200843204156771,0.000200843204156771,"NPZ4",115.387884845058,-33.543313729956,"115 23.2730907034798","-33 32.5988237973598"
"81",81,4,350370.00012302,6287385.00001984,32.7272727272727,0.000200843204156771,0.000200843204156771,"NPZ4",115.387946948843,-33.5432355117823,"115 23.2768169305801","-33 32.594130706938"
"82",82,4,350370.00012302,6287385.00001984,32.7272727272727,0.000200843204156771,0.000200843204156771,"NPZ4",115.388009052514,-33.5431572935733,"115 23.2805431508391","-33 32.5894376143981"
"83",83,4,350370.00012302,6287385.00001984,32.7272727272727,0.000200843204156771,0.000200843204156771,"NPZ4",115.388071156072,-33.5430790753288,"115 23.2842693643198","-33 32.584744519728"
"84",84,4,350370.00012302,6287385.00001984,32.7272727272727,0.000200843204156771,0.000200843204156771,"NPZ4",115.388133259516,-33.5430008570489,"115 23.2879955709601","-33 32.580051422934"
"85",85,4,350370.00012302,6287385.00001984,32.7272727272727,0.000200843204156771,0.000200843204156771,"NPZ4",115.388195362846,-33.5429226387336,"115 23.2917217707601","-33 32.575358324016"
"86",86,4,350370.00012302,6287385.00001984,32.7272727272727,0.000200843204156771,0.000200843204156771,"NPZ4",115.388257466063,-33.5428444203827,"115 23.2954479637798","-33 32.570665222962"
"87",87,4,350370.00012302,6287385.00001984,32.7272727272727,0.000200843204156771,0.000200843204156771,"NPZ4",115.388319569166,-33.5427662019965,"115 23.2991741499602","-33 32.56597211979"
"88",88,4,350370.00012302,6287385.00001984,32.7272727272727,0.000200843204156771,0.000200843204156771,"NPZ4",115.388381672156,-33.5426879835748,"115 23.3029003293603","-33 32.5612790144881"
"89",89,4,350370.00012302,6287385.00001984,32.7272727272727,0.000200843204156771,0.000200843204156771,"NPZ4",115.388443775032,-33.5426097651176,"115 23.30662650192","-33 32.5565859070557"
"90",90,4,350370.00012302,6287385.00001984,32.7272727272727,0.000200843204156771,0.000200843204156771,"NPZ4",115.388505877794,-33.5425315466251,"115 23.3103526676404","-33 32.5518927975061"
"91",91,4,350370.00012302,6287385.00001984,32.7272727272727,0.000200843204156771,0.000200843204156771,"NPZ4",115.388567980443,-33.5424533280971,"115 23.3140788265805","-33 32.5471996858263"
"92",92,4,350370.00012302,6287385.00001984,32.7272727272727,0.000200843204156771,0.000200843204156771,"NPZ4",115.388630082978,-33.5423751095336,"115 23.3178049786802","-33 32.542506572016"
"93",93,4,350370.00012302,6287385.00001984,32.7272727272727,0.000200843204156771,0.000200843204156771,"NPZ4",115.3886921854,-33.5422968909347,"115 23.3215311239997","-33 32.537813456082"
"94",94,4,350370.00012302,6287385.00001984,32.7272727272727,0.000200843204156771,0.000200843204156771,"NPZ4",115.388754287708,-33.5422186723003,"115 23.3252572624799","-33 32.533120338018"
"95",95,4,350370.00012302,6287385.00001984,32.7272727272727,0.000200843204156771,0.000200843204156771,"NPZ4",115.388816389902,-33.5421404536305,"115 23.3289833941206","-33 32.5284272178302"
"96",96,4,350370.00012302,6287385.00001984,32.7272727272727,0.000200843204156771,0.000200843204156771,"NPZ4",115.388878491982,-33.5420622349253,"115 23.33270951892","-33 32.5237340955178"
"97",97,4,350370.00012302,6287385.00001984,32.7272727272727,0.000200843204156771,0.000200843204156771,"NPZ4",115.388940593949,-33.5419840161846,"115 23.3364356369401","-33 32.5190409710759"
"98",98,4,350370.00012302,6287385.00001984,32.7272727272727,0.000200843204156771,0.000200843204156771,"NPZ4",115.389002695803,-33.5419057974086,"115 23.34016174818","-33 32.5143478445161"
"99",99,4,350370.00012302,6287385.00001984,32.7272727272727,0.000200843204156771,0.000200843204156771,"NPZ4",115.389064797543,-33.541827578597,"115 23.3438878525795","-33 32.50965471582"
"100",100,4,350370.00012302,6287385.00001984,32.7272727272727,0.000200843204156771,0.000200843204156771,"NPZ4",115.389126899169,-33.54174935975,"115 23.3476139501397","-33 32.504961585"
"101",101,5,348470.00012302,6286335.00001984,327.272727272727,0.000200843204156771,0.000200843204156771,"NPZ5",115.368456407106,-33.5528443607412,"115 22.1073844263602","-33 33.1706616444719"
"102",102,5,348470.00012302,6286335.00001984,327.272727272727,0.000200843204156771,0.000200843204156771,"NPZ5",115.368397250111,-33.5527645544731,"115 22.1038350066597","-33 33.1658732683861"
"103",103,5,348470.00012302,6286335.00001984,327.272727272727,0.000200843204156771,0.000200843204156771,"NPZ5",115.368338093223,-33.5526847481788,"115 22.1002855933805","-33 33.1610848907279"
"104",104,5,348470.00012302,6286335.00001984,327.272727272727,0.000200843204156771,0.000200843204156771,"NPZ5",115.368278936441,-33.5526049418586,"115 22.0967361864605","-33 33.1562965115159"
"105",105,5,348470.00012302,6286335.00001984,327.272727272727,0.000200843204156771,0.000200843204156771,"NPZ5",115.368219779767,-33.5525251355125,"115 22.0931867860199","-33 33.1515081307497"
"106",106,5,348470.00012302,6286335.00001984,327.272727272727,0.000200843204156771,0.000200843204156771,"NPZ5",115.368160623199,-33.5524453291402,"115 22.0896373919405","-33 33.1467197484119"
"107",107,5,348470.00012302,6286335.00001984,327.272727272727,0.000200843204156771,0.000200843204156771,"NPZ5",115.368101466739,-33.5523655227421,"115 22.0860880043406","-33 33.141931364526"
"108",108,5,348470.00012302,6286335.00001984,327.272727272727,0.000200843204156771,0.000200843204156771,"NPZ5",115.368042310385,-33.5522857163179,"115 22.0825386230999","-33 33.1371429790738"
"109",109,5,348470.00012302,6286335.00001984,327.272727272727,0.000200843204156771,0.000200843204156771,"NPZ5",115.367983154138,-33.5522059098677,"115 22.0789892482804","-33 33.1323545920621"
"110",110,5,348470.00012302,6286335.00001984,327.272727272727,0.000200843204156771,0.000200843204156771,"NPZ5",115.367923997998,-33.5521261033916,"115 22.0754398798803","-33 33.1275662034961"
"111",111,5,348470.00012302,6286335.00001984,327.272727272727,0.000200843204156771,0.000200843204156771,"NPZ5",115.367864841965,-33.5520462968894,"115 22.0718905179005","-33 33.122777813364"
"112",112,5,348470.00012302,6286335.00001984,327.272727272727,0.000200843204156771,0.000200843204156771,"NPZ5",115.367805686039,-33.5519664903613,"115 22.06834116234","-33 33.1179894216781"
"113",113,5,348470.00012302,6286335.00001984,327.272727272727,0.000200843204156771,0.000200843204156771,"NPZ5",115.36774653022,-33.5518866838072,"115 22.0647918131998","-33 33.1132010284319"
"114",114,5,348470.00012302,6286335.00001984,327.272727272727,0.000200843204156771,0.000200843204156771,"NPZ5",115.367687374508,-33.551806877227,"115 22.0612424704799","-33 33.1084126336202"
"115",115,5,348470.00012302,6286335.00001984,327.272727272727,0.000200843204156771,0.000200843204156771,"NPZ5",115.367628218902,-33.5517270706209,"115 22.0576931341202","-33 33.1036242372538"
"116",116,5,348470.00012302,6286335.00001984,327.272727272727,0.000200843204156771,0.000200843204156771,"NPZ5",115.367569063404,-33.5516472639888,"115 22.05414380424","-33 33.0988358393278"
"117",117,5,348470.00012302,6286335.00001984,327.272727272727,0.000200843204156771,0.000200843204156771,"NPZ5",115.367509908012,-33.5515674573306,"115 22.0505944807199","-33 33.0940474398359"
"118",118,5,348470.00012302,6286335.00001984,327.272727272727,0.000200843204156771,0.000200843204156771,"NPZ5",115.367450752727,-33.5514876506466,"115 22.0470451636201","-33 33.089259038796"
"119",119,5,348470.00012302,6286335.00001984,327.272727272727,0.000200843204156771,0.000200843204156771,"NPZ5",115.36739159755,-33.5514078439364,"115 22.0434958529998","-33 33.0844706361842"
"120",120,5,348470.00012302,6286335.00001984,327.272727272727,0.000200843204156771,0.000200843204156771,"NPZ5",115.367332442479,-33.5513280372004,"115 22.0399465487397","-33 33.0796822320241"
"121",121,5,348470.00012302,6286335.00001984,327.272727272727,0.000200843204156771,0.000200843204156771,"NPZ5",115.367273287515,-33.5512482304383,"115 22.0363972508998","-33 33.0748938262979"
"122",122,5,348470.00012302,6286335.00001984,327.272727272727,0.000200843204156771,0.000200843204156771,"NPZ5",115.367214132658,-33.5511684236502,"115 22.0328479594803","-33 33.0701054190123"
"123",123,5,348470.00012302,6286335.00001984,327.272727272727,0.000200843204156771,0.000200843204156771,"NPZ5",115.367154977907,-33.5510886168362,"115 22.02929867442","-33 33.0653170101723"
"124",124,5,348470.00012302,6286335.00001984,327.272727272727,0.000200843204156771,0.000200843204156771,"NPZ5",115.367095823264,-33.5510088099962,"115 22.0257493958401","-33 33.0605285997718"
